SiteCode,SiteName,Latitude,Longitude,DeploymentSiteDepth,DeploymentDepth,DeploymentDate,DeploymentTime,RecoveredDate,TimeOfRecovery,SamplingSize,InstrumentNum,InstrumentType,Path
118,COMFORT COVE,49.41,54.83,9,9,14/09/2000,9:00:00 PM,23/05/2001,1:00:00 PM,60,3820,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_62_2000_09_14.rpf
null,,null,null,null,null,22/11/2000,1:00:00 PM,06/12/2001,null,null,4360,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_82_2000_11_22.rpf
118,COMFORT COVE,49.41,54.83,9,9,05/12/2000,4:00:00 PM,23/05/2001,1:00:00 PM,60,6441,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_38_2000_12_05.rpf
null,,null,null,null,null,10/09/2001,1:00:00 PM,06/12/2001,null,null,7873,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_47_2001_09_10.rpf
118,COMFORT COVE,49.41,54.83,9,9,18/09/2001,2:00:00 PM,07/11/2001,2:00:00 PM,60,6641,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_54_2001_09_18.rpf
null,Comfort Cove,null,null,null,null,06/11/2001,1:00:00 PM,22/05/2002,null,null,5459,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_2_2001_11_06.rpf
118,COMFORT COVE,49.41,54.83,9,9,07/11/2001,3:00:00 PM,14/05/2002,12:00:00 PM,60,7937,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_28_2001_11_07.rpf
118,COMFORT COVE,49.41,54.83,9,9,14/05/2002,2:00:00 PM,24/09/2002,12:00:00 PM,60,7943,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_58_2002_05_14.rpf
118,COMFORT COVE,49.41,54.83,9,9,25/09/2002,11:00:00 PM,21/11/2002,2:00:00 PM,60,7937,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_27_2002_09_25.rpf
118,COMFORT COVE,49.41,54.83,9,9,21/11/2002,3:00:00 PM,30/04/2003,11:00:00 PM,60,7873,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_25_2002_11_21.rpf
118,COMFORT COVE,49.41,54.83,10,10,07/05/2003,2:00:00 PM,28/08/2003,2:00:00 PM,60,7935,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_3_2003_05_07.rpf
118,COMFORT COVE,49.41,54.83,9,9,28/08/2003,3:00:00 PM,13/11/2003,3:00:00 PM,60,7929,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_73_2003_08_28.rpf
null,Comfort Cove,null,null,null,null,18/05/2005,12:00:00 PM,21/11/2005,1:28:39 PM,0.041666667,2186,Minilog-T,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_17_2005_05_18.rpf
118,COMFORT COVE,49.41,54.83,9,9,23/05/2005,1:00:00 PM,06/11/2005,5:00:00 PM,60,8955,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_36_2005_05_23.rpf
118,COMFORT COVE,49.41,54.83,9,9,23/05/2005,1:00:00 PM,06/11/2005,5:00:00 PM,60,2186,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_98_2005_05_23.rpf
null,Comfort Cove,null,null,null,null,18/05/2006,12:00:00 PM,06/11/2006,6:50:29 PM,0.041666667,9376,Minilog-T,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_85_2006_05_18.rpf
null,Comfort Cove,null,null,null,null,18/05/2006,12:00:00 PM,06/11/2006,6:44:29 PM,0.041666667,9380,Minilog-T,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_88_2006_05_18.rpf
118,COMFORT COVE,49.41,54.83,9,9,28/05/2006,4:00:00 PM,28/10/2006,8:00:00 PM,60,9376,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_86_2006_05_28.rpf
null,Comfort Cove,null,null,null,null,15/05/2007,1:00:00 PM,09/11/2009,null,null,7820,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_18_2007_05_15.rpf
null,Comfort Cove,null,null,null,null,15/05/2007,12:00:00 PM,15/04/2008,11:00:00 AM,0.041666667,9380,Minilog-T,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_5_2007_05_15.rpf
null,Comfort Cove,null,null,null,null,20/05/2008,12:00:00 PM,17/11/2008,1:01:09 PM,0.041666667,4933,Minilog-T,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_67_2008_05_20.rpf
118,COMFORT COVE,49.41,54.83,9,9,22/05/2008,10:00:00 PM,02/11/2008,1:00:00 PM,60,7934,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_10_2008_05_22.rpf
null,Comfort Cove,null,null,null,null,15/05/2011,12:00:00 PM,23/09/2011,11:34:39 AM,0.041666667,3417,Minilog-T,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_57_2011_05_15.rpf
null,Comfort Cove,null,null,null,null,12/05/2012,1:00:00 PM,06/02/2013,null,null,008A0B,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_23_2012_05_12.rpf
null,COMFORT COVE,null,null,null,null,12/05/2012,12:00:00 PM,06/02/2013,5:14:29 PM,0.041666667,5539,Minilog-T,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_78_2012_05_12.rpf
