Filename,ID,Cruise ID,Ship,Trip,Station,Latitude,Longitude,Datetime,SerialNumber,Sounder Depth,Sample Size,Comments
20112040.cnv,20112040,20112,20,112,040,49.19,-51.54,2012-11-25 07:35:00, S0277, 0313,,  BB-07
20112041.cnv,20112041,20112,20,112,041,49.1,-51.83,2012-11-25 11:27:00, S0277, 0290,,  BB-06
20112042.cnv,20112042,20112,20,112,042,49.02,-52.07,2012-11-25 14:01:00, S0277, 0285,,  BB-05
20112043.cnv,20112043,20112,20,112,043,48.92,-52.4,2012-11-25 16:04:00, S0277, 0351,,  BB-04
20112044.cnv,20112044,20112,20,112,044,48.83,-52.65,2012-11-25 19:26:00, S0277, 0252,,  BB-03
20112045.cnv,20112045,20112,20,112,045,48.8,-52.75,2012-11-25 21:00:00, S0277, 0180,,  BB-02
20112046.cnv,20112046,20112,20,112,046,48.73,-52.97,2012-11-25 23:09:00, S0277, 0100,,  BB-01
20112047.cnv,20112047,20112,20,112,047,48.51,-52.73,2012-11-26 02:04:00, XBT06, 0269,,  BB01-S27-01
20112048.cnv,20112048,20112,20,112,048,48.21,-52.67,2012-11-26 04:02:00, XBT10, 0175,,  BB01-S27-02
20112049.cnv,20112049,20112,20,112,049,47.9,-52.61,2012-11-26 05:59:00, XBT10, 0175,,  BB01-S27-03
20112050.cnv,20112050,20112,20,112,050,47.55,-52.59,2012-11-26 09:02:00, S0277, 0176,,  STN-27
20112051.cnv,20112051,20112,20,112,051,47.22,-52.61,2012-11-26 11:23:00, XBT10, 0156,,  stn27-fc01-01
20112052.cnv,20112052,20112,20,112,052,47.0,-52.83,2012-11-26 13:22:00, S0277, 0104,,  FC-01
20112053.cnv,20112053,20112,20,112,053,47.0,-52.7,2012-11-26 15:42:00, S0277, 0185,,  FC-02
20112054.cnv,20112054,20112,20,112,054,47.0,-52.58,2012-11-26 16:54:00, S0277, 0155,,  FC-03
20112055.cnv,20112055,20112,20,112,055,47.0,-52.32,2012-11-26 19:14:00, S0277, 0120,,  FC-04
20112056.cnv,20112056,20112,20,112,056,47.0,-52.03,2012-11-27 03:15:00, S0277, 0138,,  FC-05
20112057.cnv,20112057,20112,20,112,057,47.0,-51.48,2012-11-27 06:12:00, S0277, 0100,,  FC-06
20112058.cnv,20112058,20112,20,112,058,47.0,-51.0,2012-11-27 08:15:00, S0277, 0105,,  FC-07
20112059.cnv,20112059,20112,20,112,059,47.0,-50.67,2012-11-27 10:11:00, S0277, 0172,,  FC-08
20112060.cnv,20112060,20112,20,112,060,47.0,-50.0,2012-11-27 12:52:00, S0277, 0082,,  FC-09
20112061.cnv,20112061,20112,20,112,061,47.0,-49.12,2012-11-27 16:46:00, S0277, 0080,,  FC-10
20112062.cnv,20112062,20112,20,112,062,47.0,-48.62,2012-11-27 18:48:00, S0277, 0102,,  FC-11
20112063.cnv,20112063,20112,20,112,063,47.0,-48.12,2012-11-27 20:33:00, S0277, 0134,,  FC-12
20112064.cnv,20112064,20112,20,112,064,47.0,-47.82,2012-11-27 22:33:00, S0277, 0164,,  FC-13
20112065.cnv,20112065,20112,20,112,065,47.0,-47.5,2012-11-27 23:59:00, S0277, 0215,,  FC-14
20112066.cnv,20112066,20112,20,112,066,47.0,-47.25,2012-11-28 03:02:00, S0277, 0550,,  FC-15
20112067.cnv,20112067,20112,20,112,067,47.0,-47.17,2012-11-28 04:28:00, S0277, 0870,,  FC-16 NSRF TST
20112068.cnv,20112068,20112,20,112,068,47.0,-47.02,2012-11-28 05:53:00, S0277, 1152,,  FC-17
20112069.cnv,20112069,20112,20,112,069,47.0,-46.83,2012-11-28 10:55:00, S0277, 1178,,  FC-18
20112070.cnv,20112070,20112,20,112,070,47.0,-46.67,2012-11-28 12:57:00, S0277, 0933,,  FC-19
20112071.cnv,20112071,20112,20,112,071,47.0,-46.48,2012-11-28 22:13:00, S0277, 0346,,  FC-20
20112072.cnv,20112072,20112,20,112,072,47.0,-46.02,2012-11-29 01:57:00, S0277, 0300,,  FC-21
20112073.cnv,20112073,20112,20,112,073,47.0,-45.73,2012-11-29 04:01:00, S0277, 0274,,  FC-22
20112074.cnv,20112074,20112,20,112,074,47.0,-45.5,2012-11-29 05:42:00, S0277, 0248,,  FC-23
20112075.cnv,20112075,20112,20,112,075,47.0,-45.21,2012-11-29 12:18:00, S0277, 0168,,  FC-24
20112076.cnv,20112076,20112,20,112,076,47.0,-44.99,2012-11-29 13:52:00, S0277, 0148,,  FC-25
20112077.cnv,20112077,20112,20,112,077,47.0,-44.77,2012-11-29 15:04:00, S0277, 0148,,  FC-26
20112078.cnv,20112078,20112,20,112,078,47.0,-44.58,2012-11-29 17:00:00, S0277, 0133,,  FC-27
20112079.cnv,20112079,20112,20,112,079,47.0,-44.43,2012-11-29 18:02:00, S0277, 0158,,  FC-28
20112080.cnv,20112080,20112,20,112,080,47.0,-44.23,2012-11-29 19:28:00, S0277, 0272,,  FC-29
20112081.cnv,20112081,20112,20,112,081,47.0,-44.08,2012-11-29 22:36:00, S0277, 0326,,  FC-30
20112082.cnv,20112082,20112,20,112,082,47.0,-43.83,2012-11-30 18:19:00, S0277, 0548,,  FC-31
20112083.cnv,20112083,20112,20,112,083,47.0,-43.4,2012-12-01 00:18:00, S0277, 1214,,  FC-33
20112084.cnv,20112084,20112,20,112,084,47.0,-43.0,2012-12-01 03:39:00, S0277, 3512,,  FC-35
20112085.cnv,20112085,20112,20,112,085,47.0,-42.5,2012-12-01 07:44:00, S0277, 3642,,  FC-37
20112086.cnv,20112086,20112,20,112,086,47.0,-42.0,2012-12-01 10:27:00, S0277, 4000,,  FC-38
20112087.cnv,20112087,20112,20,112,087,46.65,-42.57,2012-12-01 15:26:00, XBT05, 3700,,  FC38-SEGB21-01
20112088.cnv,20112088,20112,20,112,088,46.3,-43.08,2012-12-01 19:38:00, XBT05, 4150,,  FC38-SEGB21-02
20112089.cnv,20112089,20112,20,112,089,46.25,-43.12,2012-12-01 20:24:00, S0277, 4000,,  FC38-SEGB21-01
20112090.cnv,20112090,20112,20,112,090,45.97,-43.4,2012-12-01 23:42:00, XBT05, 4600,,  FC38-SEGB21-03
20112091.cnv,20112091,20112,20,112,091,45.58,-43.94,2012-12-02 03:35:00, XBT05, 4600,,  FC38-SEGB21-04
20112092.cnv,20112092,20112,20,112,092,45.1,-44.44,2012-12-02 07:22:00, XBT05, 4500,,  FC38-SEGB21-05
20112093.cnv,20112093,20112,20,112,093,44.47,-45.13,2012-12-02 11:27:00, XBT05, 4000,,  FC38-SEGB21-06
20112094.cnv,20112094,20112,20,112,094,43.8,-45.9,2012-12-02 15:27:00, XBT05, 3500,,  FC38-SEGB21-07
20112095.cnv,20112095,20112,20,112,095,43.09,-46.71,2012-12-02 19:37:00, XBT05, 4000,,  FC38-SEGB21-08
20112096.cnv,20112096,20112,20,112,096,42.4,-47.48,2012-12-02 23:39:00, XBT05, 4000,,  FC38-SEGB21-09
20112097.cnv,20112097,20112,20,112,097,41.74,-48.21,2012-12-03 03:36:00, XBT05, 3500,,  FC38-SEGB21-10
20112098.cnv,20112098,20112,20,112,098,41.33,-48.67,2012-12-03 06:17:00, S0277, 3380,,  SEGB-21
20112099.cnv,20112099,20112,20,112,099,41.7,-48.95,2012-12-03 10:20:00, S0277, 3215,,  SEGB-20
20112100.cnv,20112100,20112,20,112,100,42.08,-49.27,2012-12-03 13:42:00, S0277, 3110,,  SEGB-19
20112101.cnv,20112101,20112,20,112,101,42.4,-49.52,2012-12-03 18:12:00, S0277, 2850,,  SEGB-18
20112102.cnv,20112102,20112,20,112,102,42.59,-49.68,2012-12-03 20:31:00, S0277, 2550,,  SEGB-17
20112103.cnv,20112103,20112,20,112,103,42.77,-49.83,2012-12-04 02:04:00, S0277, 1485,,  SEGB-16
20112104.cnv,20112104,20112,20,112,104,42.85,-49.89,2012-12-04 04:26:00, S0277, 0403,,  SEGB-15
20112105.cnv,20112105,20112,20,112,105,42.92,-49.94,2012-12-04 06:20:00, S0277, 0170,,  SEGB-14
20112106.cnv,20112106,20112,20,112,106,43.2,-50.17,2012-12-04 08:13:00, S0277, 0066,,  SEGB-13
20112107.cnv,20112107,20112,20,112,107,43.63,-50.52,2012-12-04 11:23:00, S0277, 0066,,  SEGB-12
20112108.cnv,20112108,20112,20,112,108,44.0,-50.81,2012-12-04 13:55:00, S0277, 0070,,  SEGB-11
20112109.cnv,20112109,20112,20,112,109,44.36,-51.1,2012-12-04 16:52:00, S0277, 0073,,  SEGB-10
20112110.cnv,20112110,20112,20,112,110,44.73,-51.4,2012-12-04 19:23:00, S0277, 0071,,  SEGB-09
20112111.cnv,20112111,20112,20,112,111,45.09,-51.7,2012-12-04 22:27:00, S0277, 0071,,  SEGB-08
20112112.cnv,20112112,20112,20,112,112,45.46,-52.0,2012-12-05 01:03:00, S0277, 0082,,  SEGB-07
20112113.cnv,20112113,20112,20,112,113,45.79,-52.27,2012-12-05 03:48:00, S0277, 0080,,  SEGB-06
20112114.cnv,20112114,20112,20,112,114,46.07,-52.5,2012-12-05 05:34:00, S0277, 0089,,  SEGB-05
20112115.cnv,20112115,20112,20,112,115,46.21,-52.61,2012-12-05 07:00:00, S0277, 0125,,  SEGB-04
20112116.cnv,20112116,20112,20,112,116,46.35,-52.73,2012-12-05 08:05:00, S0277, 0169,,  SEGB-03
20112117.cnv,20112117,20112,20,112,117,46.5,-52.85,2012-12-05 10:39:00, S0277, 0179,,  SEGB-02
20112118.cnv,20112118,20112,20,112,118,46.58,-52.93,2012-12-05 12:13:00, S0277, 0053,,  SEGB-01
20112119.cnv,20112119,20112,20,112,119,46.54,-53.59,2012-12-05 14:57:00, XBT10, 0051,,  SEGB1-SWSPB1-1
20112120.cnv,20112120,20112,20,112,120,46.61,-54.22,2012-12-05 17:04:00, XBT10, 0074,,  SEGB1-SWSPB1-2
20112121.cnv,20112121,20112,20,112,121,46.68,-54.78,2012-12-05 19:03:00, XBT06, 0223,,  SEGB1-SWSPB1-3
20112122.cnv,20112122,20112,20,112,122,46.77,-55.62,2012-12-05 22:35:00, S0277, 0095,,  SWSPB-01
20112123.cnv,20112123,20112,20,112,123,46.5,-56.03,2012-12-06 01:22:00, S0277, 0143,,  SWSPB-02
20112124.cnv,20112124,20112,20,112,124,46.18,-56.51,2012-12-06 05:03:00, S0277, 0062,,  SWSPB-03
20112125.cnv,20112125,20112,20,112,125,45.94,-56.88,2012-12-06 07:32:00, S0277, 0088,,  SWSPB-04
20112126.cnv,20112126,20112,20,112,126,45.85,-57.02,2012-12-06 09:46:00, S0277, 0366,,  SWSPB-05
20112127.cnv,20112127,20112,20,112,127,45.62,-57.38,2012-12-06 12:21:00, S0277, 0450,,  SWSPB-06
20112128.cnv,20112128,20112,20,112,128,45.15,-56.59,2012-12-06 17:04:00, XBT06, 0385,,  SWSP6-SESPB9-1
20112129.cnv,20112129,20112,20,112,129,44.78,-55.96,2012-12-06 19:55:00, XBT05, 1054,,  SWSP6-SESPB9-2
20112130.cnv,20112130,20112,20,112,130,44.39,-55.3,2012-12-06 23:01:00, XBT05, 2500,,  SWSP6-SESPB9-3
20112131.cnv,20112131,20112,20,112,131,44.07,-54.78,2012-12-07 03:47:00, S0277, 3156,,  SESPB-09
20112132.cnv,20112132,20112,20,112,132,44.43,-54.89,2012-12-07 14:52:00, S0277, 2200,,  SESPB-08
20112133.cnv,20112133,20112,20,112,133,44.81,-55.01,2012-12-07 19:57:00, S0277, 1997,,  SESPB-07
20112134.cnv,20112134,20112,20,112,134,44.99,-55.07,2012-12-08 01:52:00, S0277, 0598,,  SESPB-06
20112135.cnv,20112135,20112,20,112,135,45.11,-55.11,2012-12-08 04:38:00, S0277, 0178,,  SESPB-05
20112136.cnv,20112136,20112,20,112,136,45.59,-55.26,2012-12-08 10:00:00, S0277, 0153,,  SESPB-04
20112137.cnv,20112137,20112,20,112,137,46.08,-55.4,2012-12-08 13:14:00, S0277, 0100,,  SESPB-03
20112138.cnv,20112138,20112,20,112,138,46.44,-55.51,2012-12-08 16:44:00, S0277, 0151,,  SESPB-02
20112139.cnv,20112139,20112,20,112,139,46.46,-54.92,2012-12-08 19:24:00, S0277, 0220,,  SESPB2-STN27-
20112140.cnv,20112140,20112,20,112,140,46.49,-54.28,2012-12-08 21:35:00, XBT10, 0092,,  SESPB2-STN27-1
20112141.cnv,20112141,20112,20,112,141,46.5,-53.63,2012-12-08 23:36:00, XBT10, 0063,,  SESPB2-STN27-2
20112142.cnv,20112142,20112,20,112,142,46.5,-53.07,2012-12-09 01:28:00, XBT10, 0064,,  SESPB2-STN27-3
20112143.cnv,20112143,20112,20,112,143,46.76,-52.75,2012-12-09 03:29:00, XBT10, 0166,,  SESPB2-STN27-4
20112144.cnv,20112144,20112,20,112,144,47.13,-52.64,2012-12-09 05:28:00, XBT10, 0156,,  SESPB2-STN27-5
20112145.cnv,20112145,20112,20,112,145,47.55,-52.59,2012-12-09 07:49:00, S0277, 0176,,  STN-27
20113001.cnv,20113001,20113,20,113,001,47.55,-52.59,2013-11-18 00:06:00, S1146, 0176,,  STATION-27
20113002.cnv,20113002,20113,20,113,002,48.2,-52.74,2013-11-18 04:40:00, XBT10, 0158,,  stn27ToSI01-01
20113003.cnv,20113003,20113,20,113,003,48.81,-52.89,2013-11-18 07:35:00, XBT10, 0129,,  stn27toSI01-02
20113004.cnv,20113004,20113,20,113,004,49.36,-53.03,2013-11-18 10:38:00, XBT06, 0295,,  STN27TOSI01=03
20113005.cnv,20113005,20113,20,113,005,49.99,-53.18,2013-11-18 13:44:00, XBT06, 0298,,  STN27ToSI01-04
20113006.cnv,20113006,20113,20,113,006,50.73,-53.37,2013-11-18 17:33:00, XBT10, 0116,,  STN27TOSI01-05
20113007.cnv,20113007,20113,20,113,007,51.18,-53.48,2013-11-18 20:08:00, XBT06, 0286,,  STN27TOSI01-06
20113008.cnv,20113008,20113,20,113,008,51.59,-53.59,2013-11-18 23:01:00, XBT06, 0208,,  STN27TOSI01-07
20113009.cnv,20113009,20113,20,113,009,51.96,-53.68,2013-11-19 02:02:00, XBT10, 0101,,  STN27TOSI01-08
20113010.cnv,20113010,20113,20,113,010,52.23,-53.75,2013-11-19 05:04:00, XBT06, 0397,,  STN27TOSI01-09
20113011.cnv,20113011,20113,20,113,011,52.48,-53.82,2013-11-19 08:05:00, XBT06, 0226,,  STN27TOSI01-10
20113012.cnv,20113012,20113,20,113,012,52.66,-53.86,2013-11-19 10:32:00, XBT06, 0265,,  Mooring-25
20113013.cnv,20113013,20113,20,113,013,52.8,-53.96,2013-11-19 11:37:00, XBT06, 0308,,  Mooring-26
20113014.cnv,20113014,20113,20,113,014,52.87,-54.06,2013-11-19 12:58:00, XBT06, 0320,,  Mooring-24
20113015.cnv,20113015,20113,20,113,015,52.94,-54.12,2013-11-19 13:38:00, XBT06, 0266,,  Mooring-27
20113016.cnv,20113016,20113,20,113,016,53.01,-54.17,2013-11-19 14:29:00, XBT06, 0340,,  Mooring-23
20113017.cnv,20113017,20113,20,113,017,53.13,-54.32,2013-11-19 15:38:00, XBT06, 0403,,  Mooring-28
20113018.cnv,20113018,20113,20,113,018,53.22,-54.35,2013-11-19 16:40:00, XBT06, 0341,,  Mooring-22
20113019.cnv,20113019,20113,20,113,019,53.32,-54.43,2013-11-19 17:20:00, XBT06, 0310,,  Mooring-29
20113020.cnv,20113020,20113,20,113,020,53.23,-55.65,2013-11-19 21:14:00, S1146, 0064,,  SI-01
20113021.cnv,20113021,20113,20,113,021,53.33,-55.5,2013-11-19 22:21:00, S1146, 0131,,  SI-02
20113022.cnv,20113022,20113,20,113,022,53.41,-55.36,2013-11-20 00:46:00, S1146, 0156,,  SI-03
20113023.cnv,20113023,20113,20,113,023,53.53,-55.15,2013-11-20 02:22:00, S1146, 0204,,  SI-04
20113024.cnv,20113024,20113,20,113,024,53.62,-55.0,2013-11-20 04:17:00, S1146, 0292,,  SI-05
20113025.cnv,20113025,20113,20,113,025,53.76,-54.78,2013-11-20 05:39:00, S1146, 0168,,  SI-06
20113026.cnv,20113026,20113,20,113,026,53.92,-54.5,2013-11-20 07:55:00, S1146, 0174,,  SI-07
20113027.cnv,20113027,20113,20,113,027,54.08,-54.22,2013-11-20 09:30:00, S1146, 0192,,  SI-08
20113028.cnv,20113028,20113,20,113,028,54.2,-54.0,2013-11-20 12:03:00, S1146, 0216,,  SI-09
20113029.cnv,20113029,20113,20,113,029,54.35,-53.73,2013-11-20 13:54:00, S1146, 0235,,  SI-10
20113030.cnv,20113030,20113,20,113,030,54.5,-53.5,2013-11-20 16:09:00, S1146, 0321,,  SI-11
20113031.cnv,20113031,20113,20,113,031,54.63,-53.25,2013-11-20 17:41:00, S1146, 0673,,  SI-12
20113032.cnv,20113032,20113,20,113,032,54.78,-53.0,2013-11-20 22:08:00, S1146, 1034,,  SI-13
20113033.cnv,20113033,20113,20,113,033,55.07,-52.5,2013-11-21 01:37:00, S1146, 2650,,  SI-14
20113034.cnv,20113034,20113,20,113,034,54.35,-51.78,2013-11-21 07:44:00, XBT05, 1426,,  SI14-BB15-01
20113035.cnv,20113035,20113,20,113,035,53.7,-51.14,2013-11-21 11:34:00, XBT05, 2900,,  SI14-BB15-02
20113036.cnv,20113036,20113,20,113,036,53.06,-50.51,2013-11-21 15:35:00, XBT05, 2595,,  SI14-BB15-0
20113037.cnv,20113037,20113,20,113,037,52.46,-49.93,2013-11-21 19:34:00, XBT05, 2960,,  SI14-BB15-04
20113038.cnv,20113038,20113,20,113,038,51.82,-49.33,2013-11-21 23:39:00, XBT05, 2994,,  SI14-BB15-05
20113039.cnv,20113039,20113,20,113,039,51.19,-48.74,2013-11-22 03:33:00, XBT05, 2622,,  SI14-BB15-06
20113040.cnv,20113040,20113,20,113,040,50.52,-48.12,2013-11-22 07:40:00, XBT05, 2550,,  SI14-BB15-07
20113041.cnv,20113041,20113,20,113,041,50.33,-47.95,2013-11-22 09:02:00, S1146, 2619,,  BB15
20113042.cnv,20113042,20113,20,113,042,50.18,-48.47,2013-11-22 13:04:00, S1146, 2300,,  BB14
20113043.cnv,20113043,20113,20,113,043,50.0,-49.0,2013-11-22 20:15:00, S1146, 1838,,  BB-13
20113044.cnv,20113044,20113,20,113,044,49.85,-49.5,2013-11-22 23:49:00, S1146, 1370,,  BB-12
20113045.cnv,20113045,20113,20,113,045,49.68,-50.02,2013-11-23 06:11:00, S1146, 0598,,  BB-11
20113046.cnv,20113046,20113,20,113,046,49.52,-50.53,2013-11-23 09:13:00, S1146, 0338,,  BB-10
20113047.cnv,20113047,20113,20,113,047,49.37,-51.02,2013-11-23 12:34:00, S1146, 0323,,  BB-09
20113048.cnv,20113048,20113,20,113,048,49.28,-51.28,2013-11-23 14:26:00, S1146, 0323,,  BB-08
20113049.cnv,20113049,20113,20,113,049,49.19,-51.54,2013-11-23 17:04:00, S1146, 0313,,  BB-07
20113050.cnv,20113050,20113,20,113,050,49.1,-51.83,2013-11-23 18:48:00, S1146, 0293,,  BB-06
20113051.cnv,20113051,20113,20,113,051,49.02,-52.07,2013-11-23 21:07:00, S1146, 0391,,  BB-05
20113052.cnv,20113052,20113,20,113,052,48.92,-52.4,2013-11-23 23:02:00, S1146, 0351,,  BB-04
20113053.cnv,20113053,20113,20,113,053,48.83,-52.65,2013-11-24 02:12:00, S1146, 0252,,  BB-03
20113054.cnv,20113054,20113,20,113,054,48.8,-52.75,2013-11-24 03:30:00, S1146, 0183,,  BB-02
20113055.cnv,20113055,20113,20,113,055,48.73,-52.97,2013-11-24 05:03:00, S1146, 0103,,  BB-01
20113056.cnv,20113056,20113,20,113,056,48.34,-52.74,2013-11-24 08:10:00, XBT10, 0170,,  BB01TOSTN27-01
20113057.cnv,20113057,20113,20,113,057,47.97,-52.68,2013-11-24 10:06:00, XBT10, 0175,,  BB01TOSTN27-02
20113058.cnv,20113058,20113,20,113,058,47.55,-52.59,2013-11-24 13:27:00, S1146, 0176,,  STN-27
20113059.cnv,20113059,20113,20,113,059,47.28,-52.71,2013-11-24 15:45:00, XBT10, 0145,,  STN27TOFC01
20113060.cnv,20113060,20113,20,113,060,47.0,-52.83,2013-11-24 17:33:00, S1146, 0107,,  FC-01
20113061.cnv,20113061,20113,20,113,061,47.0,-52.7,2013-11-24 19:09:00, S1146, 0191,,  FC-02
20113062.cnv,20113062,20113,20,113,062,47.0,-52.58,2013-11-24 20:32:00, S1146, 0154,,  FC-03
20113063.cnv,20113063,20113,20,113,063,47.0,-52.32,2013-11-24 23:03:00, S1146, 0121,,  FC-04
20113064.cnv,20113064,20113,20,113,064,47.0,-52.03,2013-11-25 00:56:00, S1146, 0138,,  FC-05
20113065.cnv,20113065,20113,20,113,065,47.0,-51.48,2013-11-25 04:01:00, S1146, 0097,,  FC-06
20113066.cnv,20113066,20113,20,113,066,47.0,-51.0,2013-11-25 05:51:00, S1146, 0105,,  FC-07
20113067.cnv,20113067,20113,20,113,067,47.0,-50.67,2013-11-25 07:44:00, S1146, 0173,,  FC-08
20113068.cnv,20113068,20113,20,113,068,47.0,-50.0,2013-11-25 10:23:00, S1146, 0082,,  FC-09
20113069.cnv,20113069,20113,20,113,069,47.0,-49.12,2013-11-25 14:28:00, S1146, 0080,,  FC-10
20113070.cnv,20113070,20113,20,113,070,47.0,-48.79,2013-11-25 16:06:00, S1146, 0087,,  COOGER-01
20113071.cnv,20113071,20113,20,113,071,47.0,-48.62,2013-11-25 17:29:00, S1146, 0102,,  FC-11
20113072.cnv,20113072,20113,20,113,072,47.0,-48.48,2013-11-25 20:31:00, S1146, 0109,,  COOGER-02
20113073.cnv,20113073,20113,20,113,073,47.0,-48.12,2013-11-25 22:09:00, S1146, 0132,,  FC-12
20113074.cnv,20113074,20113,20,113,074,47.0,-47.82,2013-11-26 00:03:00, S1146, 0163,,  FC-13
20113075.cnv,20113075,20113,20,113,075,47.0,-47.5,2013-11-26 01:34:00, S1146, 0215,,  FC-14
20113076.cnv,20113076,20113,20,113,076,47.0,-47.25,2013-11-26 04:31:00, S1146, 0617,,  FC-15
20113077.cnv,20113077,20113,20,113,077,47.0,-47.17,2013-11-26 05:50:00, S1146, 1152,,  FC-16
20113078.cnv,20113078,20113,20,113,078,47.0,-47.02,2013-11-26 07:21:00, S1146, 1152,,  FC-17
20113079.cnv,20113079,20113,20,113,079,47.0,-46.83,2013-11-26 12:11:00, S1146, 1159,,  FC-18
20113080.cnv,20113080,20113,20,113,080,47.0,-46.67,2013-11-26 14:03:00, S1146, 0933,,  FC-19
20113081.cnv,20113081,20113,20,113,081,47.0,-46.48,2013-11-26 15:39:00, S1146, 0348,,  FC-20
20113082.cnv,20113082,20113,20,113,082,47.0,-46.02,2013-11-26 18:58:00, S1146, 0301,,  FC-21
20113083.cnv,20113083,20113,20,113,083,47.0,-45.73,2013-11-26 20:37:00, S1146, 0275,,  FC-22
20113084.cnv,20113084,20113,20,113,084,47.0,-45.5,2013-11-26 21:48:00, S1146, 0249,,  FC-23
20113085.cnv,20113085,20113,20,113,085,47.0,-45.21,2013-11-26 23:14:00, S1146, 0167,,  FC-24
20113086.cnv,20113086,20113,20,113,086,47.0,-44.99,2013-11-27 00:57:00, S1146, 0146,,  FC-25
20113087.cnv,20113087,20113,20,113,087,47.0,-44.77,2013-11-27 03:17:00, S1146, 0146,,  FC-26
20113088.cnv,20113088,20113,20,113,088,47.0,-44.58,2013-11-27 04:47:00, S1146, 0134,,  FC-27
20113089.cnv,20113089,20113,20,113,089,47.0,-44.43,2013-11-27 05:33:00, S1146, 0148,,  FC-28
20113090.cnv,20113090,20113,20,113,090,47.0,-44.23,2013-11-27 06:37:00, S1146, 0272,,  FC-29
20113091.cnv,20113091,20113,20,113,091,47.0,-44.08,2013-11-27 08:17:00, S1146, 0328,,  FC-30
20113092.cnv,20113092,20113,20,113,092,47.0,-43.83,2013-11-27 10:22:00, S1146, 0560,,  FC-31
20113093.cnv,20113093,20113,20,113,093,47.0,-43.4,2013-11-27 15:29:00, S1146, 1214,,  FC-33
20113094.cnv,20113094,20113,20,113,094,47.0,-43.0,2013-11-27 18:17:00, S1146, 3551,,  FC-35
20113095.cnv,20113095,20113,20,113,095,47.0,-42.5,2013-11-28 00:15:00, S1146, 3684,,  FC-37
20113096.cnv,20113096,20113,20,113,096,47.0,-42.0,2013-11-28 04:49:00, S1146, 4078,,  FC-38
20113097.cnv,20113097,20113,20,113,097,46.3,-42.82,2013-11-28 12:12:00, XBT05, 3700,,  FC38TOSGB21-01
20113098.cnv,20113098,20113,20,113,098,45.81,-43.42,2013-11-28 15:45:00, XBT05, 3700,,  FC38TOSGB21-02
20113099.cnv,20113099,20113,20,113,099,45.24,-44.13,2013-11-28 19:56:00, XBT05, 4538,,  FC38TOSGB21-03
20113100.cnv,20113100,20113,20,113,100,44.61,-44.86,2013-11-29 00:03:00, XBT05, 4495,,  FC38TOSGB21-04
20113101.cnv,20113101,20113,20,113,101,44.04,-45.55,2013-11-29 03:54:00, XBT05, 4297,,  FC38TOSGB21-05
20113102.cnv,20113102,20113,20,113,102,43.45,-46.22,2013-11-29 07:59:00, XBT05, 4297,,  FC38TOSGB21-06
20113103.cnv,20113103,20113,20,113,103,42.89,-46.88,2013-11-29 12:05:00, XBT05, 3400,,  FC38TOSGB21-07
20113104.cnv,20113104,20113,20,113,104,42.38,-47.48,2013-11-29 16:02:00, XBT05, 3375,,  FC38TOSGB21-08
20113105.cnv,20113105,20113,20,113,105,41.84,-48.12,2013-11-29 20:02:00, XBT05, 3694,,  FC38TOSGB21-09
20113106.cnv,20113106,20113,20,113,106,41.33,-48.67,2013-11-29 23:46:00, S1146, 3485,,  SEGB-21
20113107.cnv,20113107,20113,20,113,107,41.7,-48.95,2013-11-30 05:13:00, S1146, 3215,,  SEGB-20
20113108.cnv,20113108,20113,20,113,108,42.08,-49.27,2013-11-30 10:25:00, S1146, 3110,,  SEGB-19
20113109.cnv,20113109,20113,20,113,109,42.4,-49.52,2013-11-30 16:57:00, S1146, 2860,,  SEGB-18
20113110.cnv,20113110,20113,20,113,110,42.59,-49.68,2013-11-30 20:37:00, S1146, 2505,,  SEGB-17
20113111.cnv,20113111,20113,20,113,111,42.77,-49.83,2013-12-01 03:39:00, S1146, 1485,,  SEGB-16
20113112.cnv,20113112,20113,20,113,112,42.85,-49.89,2013-12-01 05:44:00, S1146, 0391,,  SEGB-15
20113113.cnv,20113113,20113,20,113,113,42.92,-49.94,2013-12-01 07:45:00, S1146, 0168,,  SEGB-14
20113114.cnv,20113114,20113,20,113,114,43.2,-50.17,2013-12-01 10:20:00, S1146, 0067,,  SEGB-13
20113115.cnv,20113115,20113,20,113,115,43.63,-50.52,2013-12-01 14:28:00, S1146, 0060,,  SEGB-12
20113116.cnv,20113116,20113,20,113,116,44.0,-50.81,2013-12-01 17:22:00, S1146, 0066,,  SEGB-11
20113117.cnv,20113117,20113,20,113,117,44.36,-51.1,2013-12-01 20:24:00, S1146, 0073,,  SEGB-10
20113118.cnv,20113118,20113,20,113,118,44.73,-51.4,2013-12-01 23:00:00, S1146, 0068,,  SEGB-09
20113119.cnv,20113119,20113,20,113,119,45.09,-51.7,2013-12-02 02:15:00, S1146, 0068,,  SEGB-08
20113120.cnv,20113120,20113,20,113,120,45.46,-52.0,2013-12-02 05:00:00, S1146, 0075,,  SEGB-07
20113121.cnv,20113121,20113,20,113,121,45.79,-52.27,2013-12-02 07:29:00, S1146, 0077,,  SEGB-06
20113122.cnv,20113122,20113,20,113,122,46.07,-52.5,2013-12-02 09:30:00, S1146, 0086,,  SEGB-05
20113123.cnv,20113123,20113,20,113,123,46.21,-52.61,2013-12-02 13:51:00, S1146, 0125,,  SEGB-04
20113124.cnv,20113124,20113,20,113,124,46.35,-52.73,2013-12-02 15:09:00, S1146, 0169,,  SEGB-03
